"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa04932","hsa04932","Non-alcoholic fatty liver disease (NAFLD)",141,0.398371297633076,1.60076374687917,0.00228310502283105,0.00432962909510752,0.00109380103455348,6456,"tags=18%, list=15%, signal=15%","SDHC/PRKAA2/JUN/COX5A/PRKAA1/MAPK9/NDUFB1/NDUFS1/PIK3CA/COX7C/ERN1/PRKAA2/MAPK10/CASP8/CDC42/NDUFS1/NDUFB4/IKBKB/COX7A1/LEPR/GSK3B/NDUFS4/PRKAA2/INSR/COX7C/RXRA/GSK3B/SREBF1/MAPK10/UQCR11/MAP3K5/ADIPOR2/PIK3CA/NDUFA2/PRKAB1/JUN/IRS1/MAPK9/NDUFA5/UQCRQ/MAPK10/ITCH/PIK3R1/PIK3R1/SDHC/PRKAA2/CASP8/JUN/COX7B/COX6C/UQCRB/LEP/ITCH/IRS1/IRS1/XBP1/ADIPOQ"
"hsa05164","hsa05164","Influenza A",157,0.505508811747166,2.06746739291171,0.00228310502283105,0.00432962909510752,0.00109380103455348,10160,"tags=36%, list=24%, signal=27%","CDK6/KPNA2/BAK1/CDK6/ICAM1/CCL5/CXCL10/HLA-DOB/CDK4/FDPS/IFIH1/ICAM1/NFKBIA/CDK6/RELA/PRKCA/CCL5/PIK3CD/ACTB/TYK2/IFNG/STAT1/TMPRSS2/PML/MX1/MAP2K2/STAT1/PML/HNRNPUL1/MAPK1/AKT3/CPSF4/KPNA2/IRF7/TNFRSF10A/TRIM25/PML/MAPK1/DNAJB1/NFKBIB/ACTB/DDX58/CXCL8/RSAD2/MYD88/PML/ACTB/IRF3/PML/IL18/RAE1/NUP98/PRSS2/IFNA10/IFNAR2/TMPRSS2/TRAF3/SOCS3/PRSS3/TNFRSF1A/TRAF3/KPNA6/TRIM25/CDK6/RAF1/DNAJB1/AKT2/IFNGR1/CYCS/BID/HLA-DQB1/IFNAR2/OAS3/STAT1/FASLG/TPSAB1/STAT1/CCL2/CCL5/NFKBIA/SOCS3/SLC25A5/STAT1/PRSS3/AKT2/NXT1/HLA-DQB1/TRADD/PML/CDK6/PML/CCND3/PIK3CA/TNF/PRSS2/MAPK1/HLA-DQA1/APAF1/CYCS/ICAM1/CCND3/RELA/TNFRSF10B/CIITA/JAK2/IL1A/VDAC1/SOCS3/OAS2/ADAR/MAPK1/AKT2/IFNAR2/HNRNPUL1/STAT2/CDK6/NUP98/ACTB/SLC25A6/ACTB/TNFRSF10A/EIF2AK2/PRKCA/AKT2/PIK3R2/IKBKE/BID/PABPN1/PLG/IFIH1/HLA-DMA/NFKBIB/ACTB/JAK1/PIK3CD/NXF1/IL12B"
"hsa05225","hsa05225","Hepatocellular carcinoma",157,0.592490653875569,2.42321217558784,0.00228310502283105,0.00432962909510752,0.00109380103455348,7023,"tags=23%, list=17%, signal=19%","SHC4/SHC4/FZD9/CDKN2A/CDK6/CDKN2A/EGFR/TCF7L1/E2F3/TCF7L2/EGFR/MYC/SMARCA4/FZD7/E2F1/GSTP1/E2F3/BAK1/TGFA/WNT5B/CDK6/SMARCC1/SMARCC1/FZD7/CDK4/ELK1/ARID1A/SMARCB1/MGST1/EGFR/MET/FRAT2/CDK6/WNT11/PRKCA/SMARCA4/PIK3CD/ACTB/TGFB2/E2F1/BRD7/DVL3/SMARCA4/LRP6/MAP2K2/ARID1A/ELK1/MAPK1/AKT3/TP53/MET/PHF10/SMARCA4/SMARCA4/MAPK1/BRD7/SOS1/PBRM1/ACTB/TCF7L2/ACTB/TP53/HGF/TCF7L2/NRAS/TCF7/E2F2/TCF7L2/SMARCD3/KEAP1/WNT10A/TCF7L2/RPS6KB2/SMARCA2/LRP6/SMARCA4/CDK6/DVL2/RAF1/AKT2/ARID1B/AXIN1/GSK3B/GSTA4/HRAS/TGFA/TCF7/FZD5/TGFB2/SMARCC1/SHC3/DVL2/AKT2/MET/SOS1/CDK6/GSTA4/WNT6/BRD7/SOS1/PIK3CA/ACTL6A/SMARCD1"
"hsa04071","hsa04071","Sphingolipid signaling pathway",115,0.485616028186619,1.88551055769591,0.0022883295194508,0.00432962909510752,0.00109380103455348,6892,"tags=19%, list=16%, signal=16%","SPTLC2/PPP2R1B/PTEN/PRKCB/GNA12/PLCB1/PPP2CA/PPP2R2C/MAPK9/PIK3CA/PPP2CB/PDPK1/SPTLC3/MAPK10/CERS6/PPP2R5C/ASAH1/GNAQ/GNA13/PTEN/DEGS1/PPP2R5E/ASAH1/PPP2R5E/PTEN/MAPK10/MAP3K5/SPTLC1/S1PR1/PIK3CA/SGPP1/PPP2CA/GNAQ/PPP2R3C/MAPK9/MAPK10/PDPK1/GNAI3/PTEN/BCL2/SGMS1/S1PR3/CERS6/PIK3R1/PDPK1/PIK3R1/SPTLC2/ASAH1/GNAQ/BDKRB2/CERS6/MS4A2/ASAH1/PPP2R2A/BCL2/FCER1A/CERS6/DEGS2/ASAH1"
"hsa04114","hsa04114","Oocyte meiosis",115,0.574722052276237,2.23148420647077,0.0022883295194508,0.00432962909510752,0.00109380103455348,4924,"tags=19%, list=12%, signal=17%","CDC20/BUB1/CALML5/CCNB2/PTTG1/ESPL1/MAD2L1/CCNE1/AURKA/CCNB1/YWHAE/FBXO5/CDK1/CDK2/CCNE2/CDC25C/ESPL1/ADCY3/CALML4/AURKA/CDK1/FBXO5/MAPK14/CCNB1/YWHAE/PLK1/MAD2L1/BUB1/SMC3/MAD2L2/CDK1/SGO1/MAD2L1/MAPK1/MAPK13/SPDYE2/YWHAQ/YWHAZ/MAPK1/CDK2/ANAPC5/ITPR3/RPS6KA1/SGO1/CDC27/YWHAZ/PPP2R5D/SMC3/ITPR2/PPP2R5B/ITPR3/PKMYT1/PPP1CA/MAD1L1/PPP2R1A"
"hsa04150","hsa04150","mTOR signaling pathway",148,0.56565552215748,2.29512143766171,0.0022883295194508,0.00432962909510752,0.00109380103455348,7968,"tags=24%, list=19%, signal=19%","SLC7A5/FZD9/RRAGD/SKP2/ATP6V1C2/FZD7/GRB10/EIF4EBP1/LPIN1/WNT5B/LPIN1/DDIT4/FZD7/TBC1D7/SKP2/WNT11/PRKCA/RRAGD/PIK3CD/PRR5/DVL3/RHEB/RPS6/LRP6/SEC13/MAP2K2/MAPK1/RPS6/AKT3/AKT1S1/MAPK1/SOS1/RPS6/GRB10/WDR59/STK11/ATP6V1B1/RRAGC/EIF4E2/LAMTOR1/RPS6KA1/RHEB/NRAS/WNT10A/TNFRSF1A/RRAGA/ATP6V1C2/RPS6KB2/GRB10/LRP6/ATP6V1F/DVL2/SEH1L/RAF1/AKT2/PDPK1/ATP6V1E2/TELO2/TELO2/GSK3B/HRAS/STK11/MLST8/SGK1/ULK1/FZD5/DVL2/RRAGC/EIF4E2/AKT2/SOS1/RHEB/RPS6KA2/WNT6/SOS1/PIK3CA/TNF/EIF4E2/GRB10/MAPK1/CASTOR2/WNT10B/DVL1/SLC3A2/SEH1L/MAPKAP1/FZD1/NPRL3/LRP5/CAB39"
"hsa04910","hsa04910","Insulin signaling pathway",135,0.468835019327203,1.86909809483329,0.0022883295194508,0.00432962909510752,0.00109380103455348,7549,"tags=23%, list=18%, signal=19%","GRB2/EIF4E2/SOCS2/PRKAR2A/EIF4E/RPS6KB1/SOS2/PPP1R3C/LIPE/RHOQ/PRKAA2/IRS4/ACACA/PPP1CC/AKT2/PHKA1/PYGL/CALM3/PHKB/PRKAA2/TSC1/FLOT1/PYGM/PRKAA1/MAPK9/PPP1R3D/PIK3CA/PDPK1/PRKAA2/MAPK10/BRAF/PDE3B/G6PC3/IKBKB/ACACA/GSK3B/PRKAA2/INSR/CALM1/PRKACB/PPP1R3B/PTPN1/PRKACB/PPP1R3E/GSK3B/PRKAR1A/SOS2/SREBF1/FOXO1/MAPK10/PDE3B/PRKAR1A/PIK3CA/PRKAB1/PRKAR1A/EIF4E/IRS1/SOCS2/MAPK9/PRKACB/MAPK10/PDPK1/PHKB/EIF4E/ACACB/SORBS1/PIK3R1/PDPK1/SOCS4/PIK3R1/PRKAA2/RPS6KB1/PCK1/ACACB/PDE3B/PRKAR2B/IRS1/IRS1/PPP1R3C/ACACB/SOCS2/FBP1"
"hsa05034","hsa05034","Alcoholism",148,0.439603496417252,1.78367110224619,0.0022883295194508,0.00432962909510752,0.00109380103455348,8951,"tags=25%, list=21%, signal=20%","SHC4/SHC4/H2AFX/CALML5/GNAS/H2AFY2/GNB2/ADORA2B/GNG4/CALML4/GNB4/CREB3L2/GNAS/GNAS/H2AFV/HDAC2/GNAS/H2AFZ/MAPK1/CREB1/MAPK1/SOS1/HIST1H2BE/GNAS/GNAS/GNB4/H2AFZ/GNAS/GNAS/GNAS/DRD2/HDAC5/GNG4/NRAS/CAMKK2/GRIN2C/GNG4/HDAC10/H2AFY/SLC29A2/GNAI2/CAMKK2/ATF4/PPP1CA/RAF1/HIST3H3/HIST1H2BJ/CRH/HDAC6/HDAC6/CALML4/HRAS/GNB1/H2AFY/H2AFX/SHC3/CREB1/SOS1/GNB4/NPY/HIST3H2A/SOS1/ATF2/CREB3L1/GNAO1/MAPK1/HIST1H2AE/HDAC7/H2AFX/PPP1CB/HIST1H4L/SLC29A2/HIST1H2BB/MAPK1/HIST1H3C/CREB3L2/HIST1H2AB/CREB3L2/HDAC2/GNB3"
"hsa00230","hsa00230","Purine metabolism",122,0.449807378605132,1.76186737674971,0.00229357798165138,0.00432962909510752,0.00109380103455348,6986,"tags=22%, list=17%, signal=18%","PGM2/ENPP1/AK4/PDE4A/PDE10A/PDE7A/AMPD3/CANT1/GUCY1A2/AMPD1/ENTPD5/GMPS/PDE8B/PDE7B/PDE1A/PDE3B/NUDT9/AK7/AK9/ADSSL1/AK5/ADCY9/NUDT16/AK8/ENPP3/CANT1/GMPR2/PDE3B/GUCY1A2/NT5E/NME3/PDE11A/PAPSS2/ENTPD1/PDE7B/PDE3A/ENPP4/PDE4D/PDE1A/AK6/GUCY2D/GUCY1A2/PDE8B/GUCY1A2/ENPP1/PDE11A/PDE1A/PDE5A/ENPP4/RRM2B/AK5/ENPP1/ADCY1/ENTPD1/PDE3B/ENTPD5/ENTPD3/ADK/ENPP1/NUDT16/GUCY1A2"
"hsa04110","hsa04110","Cell cycle",122,0.733959581808896,2.8748737894252,0.00229357798165138,0.00432962909510752,0.00109380103455348,5692,"tags=34%, list=14%, signal=29%","CDC20/BUB1/CDKN2A/CDK6/CDKN2A/ORC1/BUB1B/TTK/E2F3/MCM5/SKP2/CCNB2/PTTG1/ESPL1/CDC45/CCNA2/MYC/MCM7/MAD2L1/CCNE1/CCNB1/YWHAE/CDC25A/CHEK1/CDK1/E2F1/MCM7/E2F3/CDK2/CHEK2/DBF4/CCNE2/CDC25C/MCM2/MCM5/ESPL1/MCM4/CDC7/CHEK1/CDC25B/CDK6/MCM6/CCNA2/CDK1/ORC6/CDK4/MCM4/RAD21/CCNB1/CDK6/SKP2/YWHAE/PLK1/TFDP1/E2F5/RBL1/CDC14B/MAD2L1/BUB1/TGFB2/SMC3/E2F1/MAD2L2/HDAC2/CDK1/SFN/SFN/MCM4/SFN/MAD2L1/PRKDC/TP53/MCM3/YWHAQ/YWHAZ/CHEK1/CCNA1/CDK2/ANAPC5/CDC14B/TFDP1/PRKDC/CDKN2C/CDC6/TP53/TFDP2/ZBTB17/CDC27/YWHAZ/CDKN1C/E2F2/RBL1/SMC3/PKMYT1/FZR1/CDK6/MAD1L1/CDC6/ANAPC5/CDKN2B/CDC14B/ORC3/CDC25A/CDC25A/GSK3B/CDKN1C"
"hsa04670","hsa04670","Leukocyte transendothelial migration",106,0.471689019017822,1.80304742831712,0.00229357798165138,0.00432962909510752,0.00109380103455348,5804,"tags=16%, list=14%, signal=14%","MMP9/CLDN1/CLDN23/MSN/ACTN1/ACTN1/ICAM1/CLDN23/MAPK14/F11R/PTK2/ICAM1/ACTN4/PRKCA/PIK3CD/ACTB/PTK2/CLDN1/RAC1/CLDN10/MAPK13/ACTB/VASP/RAC1/CYBA/ACTB/CYBB/AFDN/ITGB2/AFDN/PTPN11/PTK2B/ITGAL/ACTN1/GNAI2/NCF4/ITK/CLDN4/MYL12A/MYL9/MAPK12/MYL12A/CLDN7/MAPK13"
"hsa04218","hsa04218","Cellular senescence",158,0.660341901863524,2.70465669538057,0.00229885057471264,0.00432962909510752,0.00109380103455348,6203,"tags=26%, list=15%, signal=22%","CDKN2A/CDK6/FOXM1/CDKN2A/E2F3/CALML5/CCNB2/ZFP36L2/CCNA2/MYC/RRAS2/MYBL2/CCNE1/CCNB1/CDC25A/CHEK1/CDK1/E2F1/EIF4EBP1/E2F3/CDK2/CHEK2/LIN37/CCNE2/CALML4/CHEK1/HLA-G/CDK6/CCNA2/HLA-E/HLA-F/RRAS2/HLA-G/MRAS/CDK1/RAD9A/CDK4/MAPK14/HLA-B/CCNB1/CDK6/LIN9/RELA/E2F5/PIK3CD/RBL1/HLA-B/RAD1/TGFB2/E2F1/CDK1/RHEB/HLA-F/HLA-A/MAP2K2/HLA-A/MAPK1/AKT3/TP53/VDAC2/MAPK13/MAPK1/CHEK1/CCNA1/CDK2/SQSTM1/TRAF3IP2/CAPN1/HIPK1/HLA-E/ITPR3/CXCL8/HLA-F/ETS1/HIPK2/HLA-B/MRAS/TP53/HLA-C/NFATC1/MAP2K6/RHEB/HLA-C/NRAS/E2F2/RBL1/IGFBP3/RBBP4/NBN/ITPR2/RBBP4/ITPR3/CDK6/PPP1CA/FOXO3/HLA-C/RAF1/IGFBP3/HLA-C/AKT2/GATA4/CAPN1/NFATC3/RRAS2/CDKN2B/MAPK12/CALML4/CDC25A/CDC25A/HRAS/MAPK13/FOXO3/MRE11/TGFB2/MAPKAPK2/SLC25A5/MAPKAPK2"
"hsa04630","hsa04630","JAK-STAT signaling pathway",158,0.42043253526526,1.72202561771709,0.00229885057471264,0.00432962909510752,0.00109380103455348,6131,"tags=15%, list=15%, signal=13%","FHL1/PIK3CA/CSF2RA/GFAP/IL6ST/IL24/PIAS1/PTPN11/FHL1/PRLR/LEPR/IFNAR1/IL13RA1/PIAS1/EGF/THPO/IFNAR1/SOS2/CREBBP/PIK3CA/THPO/AOX1/IL13RA1/AOX1/IL13RA1/SOCS2/EPOR/BCL2/PRLR/LIFR/PRLR/PIK3R1/IL13RA1/SOCS4/PIK3R1/SOCS6/FHL1/STAM2/CREBBP/IL20/LIFR/STAM2/IL6ST/BCL2/LEP/CCND1/IL6ST/STAM2/SOCS2/IL6ST/PRLR/GHR/PRLR/IL6ST/IL20RA/PRLR"
"hsa05160","hsa05160","Hepatitis C",149,0.591320586853102,2.39964355106613,0.00229885057471264,0.00432962909510752,0.00109380103455348,9601,"tags=34%, list=23%, signal=26%","CDK6/EGFR/E2F3/EGFR/MYC/YWHAE/CLDN1/SCARB1/E2F1/CLDN23/E2F3/CDK2/BAK1/CDK6/PPARA/CLDN23/CXCL10/CDK4/CFLAR/EGFR/TRAF2/PPARA/NFKBIA/CDK6/RELA/YWHAE/PIK3CD/PPARA/TYK2/E2F1/IFNG/STAT1/STAT3/MX1/MAP2K2/STAT1/CLDN1/MAPK1/AKT3/TP53/CLDN10/IRF7/CFLAR/YWHAQ/YWHAZ/MAPK1/EIF3E/CDK2/SOS1/DDX58/RSAD2/CFLAR/IRF3/TP53/STAT3/CFLAR/YWHAZ/NRAS/E2F2/IFNA10/IFNAR2/TRAF3/SOCS3/SCARB1/EIF3E/TNFRSF1A/TRAF3/CLDN4/CDK6/SCARB1/RAF1/PPP2R1A/AKT2/CYCS/CD81/NR1H3/BID/IFNAR2/OAS3/GSK3B/CLDN7/HRAS/STAT1/FASLG/STAT1/PPP2R1B/CLDN18/NFKBIA/SOCS3/STAT1/AKT2/PPARA/SOS1/TRADD/CDK6/SOS1/PIK3CA/TNF/MAPK1/APAF1/CLDN14/CYCS/CFLAR/CLDN15/PPARA/RELA/YWHAB/PSME3/SOCS3/OAS2/MAPK1/E2F2/EGFR/PPP2R2C/AKT2/IFNAR2/STAT2/CDK6/YWHAZ/PPP2R2A/EGFR/EIF2AK2/PPP2R2C/AKT2/PIK3R2/IKBKE/PPARA/BID"
"hsa05161","hsa05161","Hepatitis B",158,0.532858933121712,2.18250648201156,0.00229885057471264,0.00432962909510752,0.00109380103455348,10080,"tags=31%, list=24%, signal=24%","BIRC5/E2F3/BIRC5/CCNA2/MYC/MMP9/CCNE1/E2F1/BIRC5/E2F3/CDK2/CCNE2/CCNA2/ELK1/MAPK14/IFIH1/NFKBIA/RELA/CREB3L2/PRKCA/PIK3CD/TYK2/TGFB2/TLR2/E2F1/STAT1/STAT3/IRAK1/MAP2K2/STAT1/ELK1/MAPK1/AKT3/TP53/IRF7/CREB1/MAPK13/YWHAQ/YWHAZ/MAPK1/BIRC5/CCNA1/CDK2/SOS1/DDX58/CXCL8/MYD88/JAK3/IRF3/TP53/NFATC1/MAP2K6/STAT3/YWHAZ/NRAS/PTK2B/E2F2/IFNA10/TRAF3/MAP3K7/TRAF3/ATF4/RAF1/AKT2/CYCS/NFATC3/BID/MAPK12/HRAS/STAT1/FASLG/MAPK13/STAT1/TGFB2/NFKBIA/DDX3X/STAT1/AKT2/CASP10/DDB1/MAPK8/CREB1/SOS1/CCNE2/SOS1/ATF2/CREB3L1/PIK3CA/CASP10/TNF/MAPK1/APAF1/SMAD4/STAT5B/CYCS/RELA/YWHAB/HSPG2/JAK2/MAP3K7/MAPK14/MAPK1/MAP2K7/E2F2/AKT2/STAT2/CREB3L2/TGFB2/CREB3L2/MAP2K7/YWHAZ/TGFBR2/MAP2K4/PRKCA/AKT2/PIK3R2/IKBKE/BID/MAPK14/CREB3L1/CASP10/NFATC1/MAP3K7/IFIH1/JAK1/VDAC3/PIK3CD"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum",160,0.549354708193326,2.25434442617493,0.0023094688221709,0.00432962909510752,0.00109380103455348,8030,"tags=26%, list=19%, signal=21%","CRYAB/TUSC3/BAG2/UBE2J1/BAK1/PDIA6/RRBP1/PDIA6/DERL3/SSR1/PDIA6/TRAF2/HYOU1/PREB/GANAB/UFD1/RPN1/UBQLN4/PDIA4/TUSC3/MOGS/NPLOC4/HSPA4L/RRBP1/SEC13/DDOST/SEC61A1/PRKCSH/RAD23A/CALR/HSP90AB1/P4HB/DNAJB1/SSR2/CAPN1/PLAA/DNAJB11/HSPA6/HSPA5/HSPBP1/SAR1A/CALR/SSR1/UBE2D3/PRKCSH/RAD23A/TRAM1/FBXO6/DNAJC10/UBE2G2/YOD1/BAG2/RRBP1/SAR1A/PDIA3/RRBP1/P4HB/MBTPS2/UBE2J1/ATF4/UBE2G2/UBE2D3/DNAJB1/CAPN1/SEC61A2/SEC63/SEC61A1/UBE2D2/NGLY1/UGGT1/HSPA6/FBXO2/HSPH1/MAN1A2/UBE2G2/VCP/UBE2G1/MAN1B1/UBQLN1/DNAJC10/DDIT3/MAPK8/P4HB/UBXN6/CALR/RRBP1/CKAP4/DERL3/SSR1/ATF6/SEC61G/MAN1B1/PPP1R15A/HSP90B1/DERL2/VCP/HSP90AA1/SVIP/UBE2J2/ATXN3/RPN2/UBE2D4/HSP90B1/UBE4B/EDEM2/SAR1B/DNAJC5/SSR3"
"hsa05145","hsa05145","Toxoplasmosis",104,0.516914919897592,1.96602318008894,0.0023094688221709,0.00432962909510752,0.00109380103455348,8707,"tags=24%, list=21%, signal=19%","ITGA6/HLA-DOB/MAPK14/NFKBIA/RELA/SOCS1/LAMC2/TYK2/TGFB2/TLR2/IFNG/STAT1/STAT3/IRAK1/STAT1/MAPK1/AKT3/LAMB3/ITGA6/MAPK13/MAPK1/NFKBIB/HSPA6/BIRC3/MYD88/MAP2K6/STAT3/GNAI2/TNFRSF1A/MAP3K7/AKT2/BIRC3/IFNGR1/CYCS/HSPA6/PDPK1/LAMA1/LAMA3/HLA-DQB1/MAPK12/STAT1/MAPK13/STAT1/TGFB2/NFKBIA/STAT1/ALOX5/AKT2/IL10RB/MAPK8/HLA-DQB1/LAMA1/LAMA5/TNF/GNAO1/MAPK1/HLA-DQA1/CYCS/LAMC1/RELA/CIITA/JAK2/MAP3K7/MAPK14/MAPK1/NOS2/AKT2/TGFB2"
"hsa03040","hsa03040","Spliceosome",118,0.606522298115175,2.36053686109288,0.00231481481481481,0.00432962909510752,0.00109380103455348,10914,"tags=39%, list=26%, signal=29%","SF3B4/ALYREF/ALYREF/LSM2/SF3B3/SF3A2/SNRPA1/SRSF7/PRPF38A/PRPF40A/SF3A3/SNRPD1/PUF60/RP9/RBM17/SNRPA1/RBM17/PPIH/SF3A2/SF3B1/SNRPA/SRSF10/DHX16/MAGOHB/U2AF1/CDC5L/HSPA6/RP9/XAB2/TXNL4A/TXNL4A/HNRNPM/PRPF3/SNRNP200/HNRNPM/PRPF18/NCBP2/SRSF10/SNRPA1/NCBP1/U2SURP/EFTUD2/SRSF1/PRPF40A/SNRPB/PRPF19/LSM6/SART1/SRSF3/SRSF7/USP39/U2AF1/SNU13/CWC15/SRSF4/HSPA6/SRSF10/EIF4A3/CHERP/PRPF8/SF3B2/CDC40/TRA2A/SNRNP70/TRA2A/PQBP1/TRA2B/THOC2/BCAS2/DHX38/HNRNPU/MAGOHB/PHF5A/SF3B1/SRSF4/PQBP1/U2AF1L4/RBM8A/SRSF3/LSM7/SNRPG/PPIE/WBP11/SF3B6/SF3A1/PRPF4/HNRNPC/U2SURP/TRA2B/SNRPD2/ACIN1/SNRPC/HNRNPM/ISY1/RBM17/SNRPD3/SRSF7/U2AF1/HNRNPA3/RBM25/ISY1/SF3A1/LSM4/HNRNPU/PRPF31/U2AF1/PRPF38B/SNRPE/TXNL4A/PLRG1/RBM8A/SRSF10/LSM5/SRSF8"
"hsa04371","hsa04371","Apelin signaling pathway",132,0.461231725866312,1.83308975192315,0.00231481481481481,0.00432962909510752,0.00109380103455348,7845,"tags=21%, list=19%, signal=17%","JAG1/MYL4/GNA13/NOS1/GNG12/SLC9A1/RPS6KB1/EGR1/LIPE/PRKAA2/NOS1/SMAD3/TGFBR1/AKT2/GNB5/CALM3/GNB5/PRKAA2/PLCB1/MYLK/BECN1/SLC8A1/PRKAA1/JAG1/PRKAA2/PDE3B/MEF2C/PRKAA2/CALM1/GNAQ/PRKACB/PIK3R5/GNA13/GNG12/PRKACB/ITPR1/ADCY9/EGR1/PIK3CG/SMAD4/GNG2/ITPR2/SLC8A3/SMAD2/PDE3B/PRKAB1/GNAQ/GNG11/PRKACB/PIK3R5/GNG11/GNAI3/KLF2/MEF2D/SLC8A1/PRKAA2/EGR1/GNAQ/RPS6KB1/CDH1/AGTR1/PLAT/ADCY1/ITPR1/PDE3B/KLF2/ITPR1/CCND1/PLIN1/PIK3C3/PIK3C3/ITPR1/AGTR1"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",118,0.450252798097029,1.75234831435071,0.00231481481481481,0.00432962909510752,0.00109380103455348,5421,"tags=13%, list=13%, signal=11%","MED1/RCAN2/SIN3A/GSK3B/SLC16A2/PRKACB/MED13L/PRKACB/ATP1B1/WNT4/PFKFB2/RXRA/FXYD2/GSK3B/ESR1/MED4/CREBBP/FOXO1/NCOR1/PIK3CA/ESR1/MED1/ATP1A4/PRKACB/PDPK1/DIO2/MED4/MED13L/PIK3R1/MED13L/PDPK1/PIK3R1/KAT2B/MDM2/PLCD4/PLN/CREBBP/THRB/DIO2/CCND1/MDM2/THRB/ATP1A2/DIO1/ESR1"
"hsa04934","hsa04934","Cushing syndrome",151,0.537315338294171,2.18746408075317,0.00231481481481481,0.00432962909510752,0.00109380103455348,7541,"tags=24%, list=18%, signal=20%","FZD9/CDKN2A/CDK6/CDKN2A/EGFR/TCF7L1/E2F3/TCF7L2/EGFR/GNAS/CCNE1/SCARB1/FZD7/E2F1/E2F3/CDK2/CCNE2/WNT5B/ADCY3/CDK6/FZD7/CDK4/EGFR/CDK6/WNT11/CREB3L2/GNAS/GNAS/E2F1/GNAS/ORAI1/WDR5/DVL3/MAP2K2/MEN1/MAPK1/WDR5/CREB1/MAPK1/CDK2/GNAS/GNA11/ITPR3/CDKN2C/GNAS/TCF7L2/PLCB3/GNAS/GNAS/TCF7L2/GNAS/TCF7/E2F2/TCF7L2/KCNA4/SCARB1/GNAI2/WNT10A/TCF7L2/KMT2D/ITPR2/ITPR3/PLCB4/ATF4/CDK6/DVL2/SCARB1/KMT2A/CRH/CDKN2B/AXIN1/GSK3B/PLCB2/TCF7/GNA11/FZD5/DVL2/KMT2A/CREB1/FH/CDK6/WNT6/CCNE2/ATF2/CDKN2C/CREB3L1/AHR/RAP1A/MAPK1/AXIN2/WNT10B/DVL1/CACNA1I/CYP17A1"
"hsa05135","hsa05135","Yersinia infection",118,0.529106478571983,2.05924060829012,0.00231481481481481,0.00432962909510752,0.00109380103455348,13187,"tags=36%, list=31%, signal=25%","ACTR3B/FN1/WIPF3/MAPK14/TRAF2/PTK2/NFKBIA/ACTR3B/RELA/PIK3CD/ACTB/ARHGEF7/PTK2/PIP5K1A/IRAK1/MAP2K2/MAPK1/AKT3/RAC1/WASF2/ACTR2/MAPK13/MAPK1/LCK/PKN1/ITGA5/ACTB/RAC1/CXCL8/ACTR2/MYD88/ACTB/IRF3/CRK/NFATC1/MAP2K6/RPS6KA1/IL18/PTK2B/ACTR2/MAP3K7/AKT2/NFATC3/WASF2/MAPK12/WIPF3/GSK3B/WASL/MAPK13/CCL2/NFKBIA/AKT2/DOCK1/MAPK8/RPS6KA2/FYB1/PKN2/PIK3CA/WAS/TNF/MAPK1/RELA/BCAR1/ACTR3/MAP3K7/MAPK14/MAPK1/MAP2K7/AKT2/WIPF3/MAP2K7/CRKL/ACTR2/ACTB/LCK/MAP2K4/ACTB/WIPF1/AKT2/PIK3R2/ARHGEF7/MAPK14/NFATC1/MAP3K7/ARHGEF7/ACTB/PIK3CD/PIP5K1A/CRK/FYB1/CRKL/AKT3/NFATC3/LCP2/SRC/PIP5K1C/CDC42/ZAP70/LIMK1/TICAM1/ACTR3C/BAIAP2/GIT2/ACTR3/MAPK8/WIPF1/CASP1/WIPF3/ARHGEF28/IRAK1/PIP5K1B/NFKB1/AKT2/LAT/ROCK1/TAB1/PTK2B/ROCK2/TRAF6/RAC2/IKBKG/ARHGEF12/PLCG1/CRK/FN1/WASF2/ARHGEF7/MAPK11/MAP2K1"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",132,0.433103344928074,1.72129812106942,0.00231481481481481,0.00432962909510752,0.00109380103455348,10080,"tags=30%, list=24%, signal=23%","ASS1/CALML5/ARHGEF2/VEGFA/MMP9/IL1R2/GSTP1/CALML4/ICAM1/MGST1/ARHGEF2/MAPK14/PTK2/ICAM1/RELA/PIK3CD/ACTB/PTK2/IFNG/AKT3/RAC1/TP53/VEGFA/SUMO4/EDN1/PRKCZ/HSP90AB1/ARHGEF2/MAPK13/ACVR2B/SQSTM1/ACTB/RAC1/SUMO3/EDN1/CYBA/ACTB/BMPR2/TP53/TXN/MAP2K6/IL1R2/KEAP1/MAPK7/TNFRSF1A/MAP3K7/AKT2/PIAS4/SDC1/SDC2/MAPK12/CALML4/GSTA4/PDGFA/MAPK13/CCL2/VEGFA/TXN2/VEGFA/AKT2/MAPK8/GSTA4/PIK3CA/HSP90B1/TNF/EDN1/HSP90AA1/ICAM1/GSTO1/MAPK7/RELA/HSP90B1/BMPR1A/IL1A/MAP3K7/MAPK14/TXN2/HMOX1/MAP2K7/BMPR2/AKT2/MAP3K5/TRPV4/NOS3/MAP2K7/ACTB/MAP2K4/GSTA3/ACTB/AKT2/PIK3R2/ARHGEF2/ITGA2B/MAPK14/TXN/MAP3K7/GPC1/CYBA/NFE2L2/ACTB/PIK3CD"
